iso3,Date,forwardspread,logrx
ESP,2009-12-31,,
ESP,2010-01-29,,
ESP,2010-02-26,,
ESP,2010-03-31,,
ESP,2010-04-30,,
ESP,2010-05-31,,
ESP,2010-06-30,,
ESP,2010-07-30,,
ESP,2010-08-31,,
ESP,2010-09-30,,
ESP,2010-10-29,,
ESP,2010-11-30,,
ESP,2010-12-31,,
ESP,2011-01-31,,
ESP,2011-02-28,,
ESP,2011-03-31,,
ESP,2011-04-29,,
ESP,2011-05-31,,
ESP,2011-06-30,,
ESP,2011-07-29,,
ESP,2011-08-31,,
ESP,2011-09-30,,
ESP,2011-10-31,,
ESP,2011-11-30,,
ESP,2011-12-30,,
ESP,2012-01-31,,
ESP,2012-02-29,,
ESP,2012-03-30,,
ESP,2012-04-30,,
ESP,2012-05-31,,
ESP,2012-06-29,,
ESP,2012-07-31,,
ESP,2012-08-31,,
ESP,2012-09-28,,
ESP,2012-10-31,,
ESP,2012-11-30,,
ESP,2012-12-31,,
ESP,2013-01-31,,
ESP,2013-02-28,,
ESP,2013-03-29,,
ESP,2013-04-30,,
ESP,2013-05-31,,
ESP,2013-06-28,,
ESP,2013-07-31,,
ESP,2013-08-30,,
ESP,2013-09-30,,
ESP,2013-10-31,,
ESP,2013-11-29,,
ESP,2013-12-31,,
ESP,2014-01-31,,
ESP,2014-02-28,,
ESP,2014-03-31,,
ESP,2014-04-30,,
ESP,2014-05-30,,
ESP,2014-06-30,,
ESP,2014-07-31,,
ESP,2014-08-29,,
ESP,2014-09-30,,
ESP,2014-10-31,,
ESP,2014-11-28,,
ESP,2014-12-31,,
ESP,2015-01-30,,
ESP,2015-02-27,,
ESP,2015-03-31,,
ESP,2015-04-30,,
ESP,2015-05-29,,
ESP,2015-06-30,,
ESP,2015-07-31,,
ESP,2015-08-31,,
ESP,2015-09-30,,
ESP,2015-10-30,,
ESP,2015-11-30,,
ESP,2015-12-31,,
ESP,2016-01-29,,
ESP,2016-02-29,,
ESP,2016-03-31,,
ESP,2016-04-29,,
ESP,2016-05-31,,
ESP,2016-06-30,,
ESP,2016-07-29,,
ESP,2016-08-31,,
ESP,2016-09-30,,
ESP,2016-10-31,,
ESP,2016-11-30,,
ESP,2016-12-30,,
ESP,2017-01-31,,
ESP,2017-02-28,,
ESP,2017-03-31,,
ESP,2017-04-28,,
ESP,2017-05-31,,
ESP,2017-06-30,,
ESP,2017-07-31,,
ESP,2017-08-31,,
ESP,2017-09-29,,
ESP,2017-10-31,,
ESP,2017-11-30,,
ESP,2017-12-29,,
ESP,2018-01-31,,
ESP,2018-02-28,,
ESP,2018-03-30,,
ESP,2018-04-30,,
ESP,2018-05-31,,
ESP,2018-06-29,,
ESP,2018-07-31,,
ESP,2018-08-31,,
ESP,2018-09-28,,
ESP,2018-10-31,,
ESP,2018-11-30,,
ESP,2018-12-31,,
ESP,2019-01-31,,
ESP,2019-02-28,,
ESP,2019-03-29,,
ESP,2019-04-30,,
ESP,2019-05-31,,
ESP,2019-06-28,,
ESP,2019-07-31,,
ESP,2019-08-30,,
ESP,2019-09-30,,
ESP,2019-10-31,,
ESP,2019-11-29,,
ESP,2019-12-31,,
ESP,2020-01-31,,
ESP,2020-02-28,,
ESP,2020-03-31,,
ESP,2020-04-30,,
EUR,1983-11-30,,
EUR,1983-12-30,,
EUR,1984-01-31,,
EUR,1984-02-29,,
EUR,1984-03-30,,
EUR,1984-04-30,,
EUR,1984-05-31,,
EUR,1984-06-29,,
EUR,1984-07-31,,
EUR,1984-08-31,,
EUR,1984-09-28,,
EUR,1984-10-31,,
EUR,1984-11-30,,
EUR,1984-12-31,,
EUR,1985-01-31,,
EUR,1985-02-28,,
EUR,1985-03-29,,
EUR,1985-04-30,,
EUR,1985-05-31,,
EUR,1985-06-28,,
EUR,1985-07-31,,
EUR,1985-08-30,,
EUR,1985-09-30,,
EUR,1985-10-31,,
EUR,1985-11-29,,
EUR,1985-12-31,,
EUR,1986-01-31,,
EUR,1986-02-28,,
EUR,1986-03-31,,
EUR,1986-04-30,,
EUR,1986-05-30,,
EUR,1986-06-30,,
EUR,1986-07-31,,
EUR,1986-08-29,,
EUR,1986-09-30,,
EUR,1986-10-31,,
EUR,1986-11-28,,
EUR,1986-12-31,,
EUR,1987-01-30,,
EUR,1987-02-27,,
EUR,1987-03-31,,
EUR,1987-04-30,,
EUR,1987-05-29,,
EUR,1987-06-30,,
EUR,1987-07-31,,
EUR,1987-08-31,,
EUR,1987-09-30,,
EUR,1987-10-30,,
EUR,1987-11-30,,
EUR,1987-12-31,,
EUR,1988-01-29,,
EUR,1988-02-29,,
EUR,1988-03-31,,
EUR,1988-04-29,,
EUR,1988-05-31,,
EUR,1988-06-30,,
EUR,1988-07-29,,
EUR,1988-08-31,,
EUR,1988-09-30,,
EUR,1988-10-31,,
EUR,1988-11-30,,
EUR,1988-12-30,,
EUR,1989-01-31,,
EUR,1989-02-28,,
EUR,1989-03-31,,
EUR,1989-04-28,,
EUR,1989-05-31,,
EUR,1989-06-30,,
EUR,1989-07-31,,
EUR,1989-08-31,,
EUR,1989-09-29,,
EUR,1989-10-31,,
EUR,1989-11-30,,
EUR,1989-12-29,,
EUR,1990-01-31,,
EUR,1990-02-28,,
EUR,1990-03-30,,
EUR,1990-04-30,,
EUR,1990-05-31,,
EUR,1990-06-29,,
EUR,1990-07-31,,
EUR,1990-08-31,,
EUR,1990-09-28,,
EUR,1990-10-31,,
EUR,1990-11-30,,
EUR,1990-12-31,,
EUR,1991-01-31,,
EUR,1991-02-28,,
EUR,1991-03-29,,
EUR,1991-04-30,,
EUR,1991-05-31,,
EUR,1991-06-28,,
EUR,1991-07-31,,
EUR,1991-08-30,,
EUR,1991-09-30,,
EUR,1991-10-31,,
EUR,1991-11-29,,
EUR,1991-12-31,,
EUR,1992-01-31,,
EUR,1992-02-28,,
EUR,1992-03-31,,
EUR,1992-04-30,,
EUR,1992-05-29,,
EUR,1992-06-30,,
EUR,1992-07-31,,
EUR,1992-08-31,,
EUR,1992-09-30,,
EUR,1992-10-30,,
EUR,1992-11-30,,
EUR,1992-12-31,,
EUR,1993-01-29,,
EUR,1993-02-26,,
EUR,1993-03-31,,
EUR,1993-04-30,,
EUR,1993-05-31,,
EUR,1993-06-30,,
EUR,1993-07-30,,
EUR,1993-08-31,,
EUR,1993-09-30,,
EUR,1993-10-29,,
EUR,1993-11-30,,
EUR,1993-12-31,,
EUR,1994-01-31,,
EUR,1994-02-28,,
EUR,1994-03-31,,
EUR,1994-04-29,,
EUR,1994-05-31,,
EUR,1994-06-30,,
EUR,1994-07-29,,
EUR,1994-08-31,,
EUR,1994-09-30,,
EUR,1994-10-31,,
EUR,1994-11-30,,
EUR,1994-12-30,,
EUR,1995-01-31,,
EUR,1995-02-28,,
EUR,1995-03-31,,
EUR,1995-04-28,,
EUR,1995-05-31,,
EUR,1995-06-30,,
EUR,1995-07-31,,
EUR,1995-08-31,,
EUR,1995-09-29,,
EUR,1995-10-31,,
EUR,1995-11-30,,
EUR,1995-12-29,,
EUR,1996-01-31,,
EUR,1996-02-29,,
EUR,1996-03-29,,
EUR,1996-04-30,,
EUR,1996-05-31,,
EUR,1996-06-28,,
EUR,1996-07-31,,
EUR,1996-08-30,,
EUR,1996-09-30,,
EUR,1996-10-31,,
EUR,1996-11-29,,
EUR,1996-12-31,,
EUR,1997-01-31,,
EUR,1997-02-28,,
EUR,1997-03-31,,
EUR,1997-04-30,,
EUR,1997-05-30,,
EUR,1997-06-30,,
EUR,1997-07-31,,
EUR,1997-08-29,,
EUR,1997-09-30,,
EUR,1997-10-31,,
EUR,1997-11-28,,
EUR,1997-12-31,,
EUR,1998-01-30,,
EUR,1998-02-27,,
EUR,1998-03-31,,
EUR,1998-04-30,,
EUR,1998-05-29,,
EUR,1998-06-30,,
EUR,1998-07-31,,
EUR,1998-08-31,,
EUR,1998-09-30,,
EUR,1998-10-30,,
EUR,1998-11-30,,
EUR,1998-12-31,,
EUR,1999-01-29,-0.0013649860502073,
EUR,1999-02-26,-0.0014980781141259,-0.0335558387683996
EUR,1999-03-31,-0.00161312184816293,-0.0188586970055664
EUR,1999-04-30,-0.00193684672147479,-0.0244248715395629
EUR,1999-05-31,-0.00196080539257332,-0.0166105781120195
EUR,1999-06-30,-0.00546655558617282,-0.012965641646994
EUR,1999-07-30,-0.00219541407462242,0.0318683704398426
EUR,1999-08-31,-0.00241551129207747,-0.0131007635827982
EUR,1999-09-30,4.26693975147313e-05,0.00568032247805048
EUR,1999-10-29,-0.0020335168398069,-0.0133510502272964
EUR,1999-11-30,-0.00262205295496945,-0.0461282588259851
EUR,1999-12-31,-0.00223216622771565,-0.00540800431814206
EUR,2000-01-31,-0.00209878006179913,-0.0317424070240542
EUR,2000-02-29,-0.000878136862423887,-0.0130191589742476
EUR,2000-03-31,-0.000679812934008979,-0.00858415625941833
EUR,2000-04-28,-0.00191357970586712,-0.0508109214675317
EUR,2000-05-31,0.00337737296705179,0.0243180373316461
EUR,2000-06-30,-0.00203826846515608,0.0260237734213051
EUR,2000-07-31,-0.00198866341907763,-0.0313352150415129
EUR,2000-08-31,-0.00151716151379298,-0.0480621232872255
EUR,2000-09-29,-0.00153005977624512,-0.00468600682978117
EUR,2000-10-31,-0.001351391756494,-0.0412251668797739
EUR,2000-11-30,-0.00137705054095023,0.0237538815594557
EUR,2000-12-29,-0.00149183039569747,0.0723163008324558
EUR,2001-01-31,0.00145991536105177,-0.00898292192712424
EUR,2001-02-28,-0.000378730150061016,-0.00609554634980561
EUR,2001-03-30,-0.000175926252168999,-0.0491966006508533
EUR,2001-04-30,0.000283914472672942,0.00865852172164098
EUR,2001-05-31,0.000414234454167274,-0.0479762293584522
EUR,2001-06-29,0.000533724178937527,0.00260661448693383
EUR,2001-07-31,0.000628365485011476,0.0302924497993903
EUR,2001-08-31,0.000599629338023272,0.040815087603141
EUR,2001-09-28,0.000873028919967246,0.00169988450814451
EUR,2001-10-31,0.00111501778495506,-0.0102823787413035
EUR,2001-11-30,0.00111713381921079,-0.00502013586683967
EUR,2001-12-31,0.0012371777906994,-0.00291653309007758
EUR,2002-01-31,0.00115992847225526,-0.0340767689299596
EUR,2002-02-28,0.00127397936398152,0.00984617497783912
EUR,2002-03-29,0.00120057433186188,0.0050708638805711
EUR,2002-04-30,0.00122489432589532,0.0358660597266036
EUR,2002-05-31,0.00128478478910652,0.0343926957251861
EUR,2002-06-28,0.00132212506432535,0.0593664584815208
EUR,2002-07-31,0.00133315054936211,-0.00518281100158151
EUR,2002-08-30,0.00122463190628241,0.00071536719515439
EUR,2002-09-30,0.00131265347529646,0.00864358910875502
EUR,2002-10-31,0.00132386231409947,0.00233040492550099
EUR,2002-11-29,0.00140979333146964,0.00626924044638941
EUR,2002-12-31,0.00123718273659655,0.0558595900346353
EUR,2003-01-31,0.00122305801168098,0.0242337763711353
EUR,2003-02-28,0.00111003950421414,0.00567731251157853
EUR,2003-03-31,0.00101328722285592,0.0119952677609975
EUR,2003-04-30,0.00107127324362552,0.0249417533623221
EUR,2003-05-30,0.000847158539899522,0.0539259583798021
EUR,2003-06-30,0.000873021398523421,-0.0231349177207608
EUR,2003-07-31,0.000887805100821712,-0.0210419270210412
EUR,2003-08-29,0.000822797007555575,-0.0232276816260832
EUR,2003-09-30,0.000862843004455015,0.0617890784561125
EUR,2003-10-31,0.000776969279222582,-0.00463957018036517
EUR,2003-11-28,0.000839026778214935,0.0338471904243679
EUR,2003-12-31,0.000801995005455906,0.0452924245040084
EUR,2004-01-30,0.000797577401052838,-0.00472370976572582
EUR,2004-02-27,0.000798343479769644,0.00175800654968731
EUR,2004-03-31,0.000810950330732919,-0.0142991337684198
EUR,2004-04-30,0.000837972156534954,-0.0252379708519973
EUR,2004-05-31,0.000817876131260755,0.0203565679371975
EUR,2004-06-30,0.000584574555989993,-0.00163374822976495
EUR,2004-07-30,0.000504886591560965,-0.0124743754661078
EUR,2004-08-31,0.000328945367577645,0.0138075102384133
EUR,2004-09-30,0.000149185076796209,0.0204652581696079
EUR,2004-10-29,7.65159727466471e-05,0.0255718822190069
EUR,2004-11-30,-6.6358321689653e-05,0.0398962964563517
EUR,2004-12-31,-0.000148963686991409,0.0200683701385823
EUR,2005-01-31,-0.000299992828508314,-0.0377674139401341
EUR,2005-02-28,-0.000530264879726356,0.0158177262984537
EUR,2005-03-31,-0.000622899357012259,-0.0218898292199952
EUR,2005-04-29,-0.000775203852823706,-0.00510152339062673
EUR,2005-05-31,-0.000901885991094455,-0.0455913292713245
EUR,2005-06-30,-0.00098092056959865,-0.0209277395173315
EUR,2005-07-29,-0.00115208084584208,0.000339307573449638
EUR,2005-08-31,-0.00129718529021159,0.0173189404306989
EUR,2005-09-30,-0.00141003801540216,-0.0261472739994142
EUR,2005-10-31,-0.00158408270353051,-0.00573618788582228
EUR,2005-11-30,-0.00160447399426423,-0.0186567692070034
EUR,2005-12-30,-0.00169356073046653,0.00219853047114498
EUR,2006-01-31,-0.0016321363898922,0.0263985449732305
EUR,2006-02-28,-0.00175437594600194,-0.0220626436766604
EUR,2006-03-31,-0.00172325957064805,0.0149710961563134
EUR,2006-04-28,-0.0021360912611231,0.0387587824740123
EUR,2006-05-31,-0.00194043817110566,0.0145167436963383
EUR,2006-06-30,-0.00218744290820959,-0.00662818690614464
EUR,2006-07-31,-0.00218540213374071,-0.00311980818192594
EUR,2006-08-31,-0.00179376841864914,0.000550297878603386
EUR,2006-09-29,-0.00174046757057059,-0.0102705019252605
EUR,2006-10-31,-0.00172571420266922,0.0044602538547682
EUR,2006-11-30,-0.00141995525122495,0.0358574317394742
EUR,2006-12-29,-0.00150572600465582,-0.00618262499365015
EUR,2007-01-31,-0.00131417177310345,-0.0164005799846291
EUR,2007-02-28,-0.0012831792853831,0.0152450376534828
EUR,2007-03-30,-0.00120465815665927,0.0105124055259131
EUR,2007-04-30,-0.00122999564508708,0.0195974651919538
EUR,2007-05-31,-0.0010767451038952,-0.0164382804182778
EUR,2007-06-29,-0.00102897382488015,0.0048597519981019
EUR,2007-07-31,-0.00109733358975654,0.0119647666925058
EUR,2007-08-31,-0.00132406055421053,-0.00607505357430114
EUR,2007-09-28,-0.000769428096436349,0.0418691749590241
EUR,2007-10-31,-0.000477599852773164,0.0149787027893761
EUR,2007-11-30,-0.000675933842998245,0.0146113597145528
EUR,2007-12-31,-0.000539574915566543,-0.0081978471434427
EUR,2008-01-31,0.000741982909076081,0.0175406951694377
EUR,2008-02-29,0.000865124168913033,0.0233221345727534
EUR,2008-03-31,0.00101030838782968,0.0402437653073614
EUR,2008-04-30,0.00121419691131359,-0.0128862106081918
EUR,2008-05-30,0.00135186601377778,-0.000513255215752767
EUR,2008-06-30,0.00158818799156696,0.0133655257086066
EUR,2008-07-31,0.00160502422513284,-0.00746675144841671
EUR,2008-08-29,0.00150936789083416,-0.0598907185222056
EUR,2008-09-30,-0.00331928241081362,-0.0377034486271468
EUR,2008-10-31,0.00117251236923949,-0.103876697215604
EUR,2008-11-28,0.000316902973300628,-0.00465099385927529
EUR,2008-12-31,0.00129383221883174,0.0938499215490436
EUR,2009-01-30,0.000383867340162663,-0.0828258835487651
EUR,2009-02-27,0.000164829243616711,-0.00886460622436666
EUR,2009-03-31,3.97285217731284e-05,0.0435986580627609
EUR,2009-04-30,7.94859906360501e-05,0.00042385229382327
EUR,2009-05-29,0.000211824017399107,0.0640299603535979
EUR,2009-06-30,2.80756920677758e-05,-0.00582870378012926
EUR,2009-07-31,0,0.0164319789876869
EUR,2009-08-31,0,0.00453392273798182
EUR,2009-09-30,0,0.0223526439858298
EUR,2009-10-30,5.89666101739117e-05,0.00564499845221152
EUR,2009-11-30,7.49833162472764e-05,0.0172177080381889
EUR,2009-12-31,0,-0.0459841022682103
EUR,2010-01-29,0,-0.0319245765482226
EUR,2010-02-26,0,-0.0186222561546714
EUR,2010-03-31,-4.05973219355895e-05,-0.0061897849315827
EUR,2010-04-30,0.000159337157762188,-0.0189146462398281
EUR,2010-05-31,-0.000247191290237614,-0.0717295042747288
EUR,2010-06-30,-8.59502103239599e-05,-0.00673876091014272
EUR,2010-07-30,0,0.0615052695447967
EUR,2010-08-31,0,-0.0287416418542605
EUR,2010-09-30,4.08416094375853e-05,0.0704449001604713
EUR,2010-10-29,2.77997859434066e-05,0.0208263486805953
EUR,2010-11-30,2.6045736314356e-05,-0.0651473163801544
EUR,2010-12-31,4.01576858518694e-05,0.0275277625001019
EUR,2011-01-31,0.00036983515362193,0.0232239498124555
EUR,2011-02-28,0.000358764199181407,0.00771259760486951
EUR,2011-03-31,0.000496739271775655,0.028576171666432
EUR,2011-04-29,0.000799372387243813,0.0427737065563549
EUR,2011-05-31,0.000704139362460298,-0.0289351108594522
EUR,2011-06-30,0.000827303979782577,0.0107306619514495
EUR,2011-07-29,0.000618754021856603,-0.00789021434424155
EUR,2011-08-31,0.000345856213728216,0.00194388708914294
EUR,2011-09-30,0.000215241811552586,-0.0685153663413355
EUR,2011-10-31,0.000292428200517178,0.0347771883605265
EUR,2011-11-30,-0.000295881864600412,-0.0347806420246097
EUR,2011-12-30,-0.000142693138648,-0.0363359373494379
EUR,2012-01-31,-3.92231207272021e-05,0.00776197163931035
EUR,2012-02-29,-8.021175908694e-05,0.0221968409645175
EUR,2012-03-30,-6.6723158966085e-05,-0.00186993336086047
EUR,2012-04-30,-6.61581311892604e-05,-0.00857074071131367
EUR,2012-05-31,-8.66363440004752e-05,-0.0668770329989611
EUR,2012-06-29,-0.000240495675401428,0.0222903094530529
EUR,2012-07-31,-0.000332346554348198,-0.0282081505516494
EUR,2012-08-31,-0.00023878496270908,0.0204974652644544
EUR,2012-09-28,-0.000231851204088869,0.0243642979646191
EUR,2012-10-31,-0.000233435786766099,0.0065785884610138
EUR,2012-11-30,-0.000312268240954286,0.00300060626905402
EUR,2012-12-31,-0.000224563258431873,0.0148669457364798
EUR,2013-01-31,-0.000149402728915079,0.0276191832114084
EUR,2013-02-28,-0.000156938650388169,-0.0379551188229191
EUR,2013-03-29,-0.000153757447929329,-0.0206339678826009
EUR,2013-04-30,-0.000157921750101224,0.0265674709500197
EUR,2013-05-31,-0.000155642023660476,-0.0146977895219374
EUR,2013-06-28,-7.80213778970873e-05,0.00245456262562515
EUR,2013-07-31,-7.97617781982996e-05,0.0219826634572441
EUR,2013-08-30,-7.92340706917334e-05,-0.00671752587345821
EUR,2013-09-30,-6.767319264404e-05,0.0245318400101026
EUR,2013-10-31,-8.1573831160341e-05,0.00442220501184713
EUR,2013-11-29,2.72179202803471e-05,0.000952186700521612
EUR,2013-12-31,4.13095115211101e-05,0.0117863420646163
EUR,2014-01-31,0,-0.0201335817735241
EUR,2014-02-28,4.14504908488099e-05,0.0235819086156633
EUR,2014-03-31,2.75558004978113e-05,-0.00278705442694067
EUR,2014-04-30,6.93486085480258e-05,0.00669074504158815
EUR,2014-05-30,2.72758267999823e-05,-0.0168061936999006
EUR,2014-06-30,-6.84429904378644e-05,0.0036889823365333
EUR,2014-07-31,-8.03320391381915e-05,-0.0222285522249426
EUR,2014-08-29,-0.000144585598211881,-0.0185450888293262
EUR,2014-09-30,-0.000151465428305621,-0.0406737068482102
EUR,2014-10-31,-0.000150492864414081,-0.00659271153116265
EUR,2014-11-28,-0.000174105533264952,-0.00856702086389557
EUR,2014-12-31,-0.000254260376101029,-0.0269820732888323
EUR,2015-01-30,-0.000180817521710509,-0.0691543141388362
EUR,2015-02-27,-0.000358306557484163,-0.00951616818846685
EUR,2015-03-31,-0.000375727977367728,-0.0425026841103443
EUR,2015-04-30,-0.000357921820274248,0.0406944995611661
EUR,2015-05-29,-0.000351459108055995,-0.0185759051469815
EUR,2015-06-30,-0.000356641334052326,0.0142831912372064
EUR,2015-07-31,-0.000364324871409973,-0.00981677831687855
EUR,2015-08-31,-0.000357505952930125,0.0115167831321643
EUR,2015-09-30,-0.00666911990724054,-0.000245799071670163
EUR,2015-10-30,2.20116441606878e-05,-0.0215827712352614
EUR,2015-11-30,-0.00103562342156075,-0.0411397886618726
EUR,2015-12-31,-0.000739026040830178,0.0271467210509017
EUR,2016-01-29,-6.49793690732068e-05,-0.00391712695484506
EUR,2016-02-29,-9.78106712222744e-05,0.00341736024427763
EUR,2016-03-31,-0.000876808473534537,0.0461867740606474
EUR,2016-04-29,-0.000869824029937578,0.00420111125218193
EUR,2016-05-31,-0.000111457869040952,-0.0269866880557027
EUR,2016-06-30,-0.000110603563759591,-0.00780538345697913
EUR,2016-07-29,-0.000122849437001481,0.00958029933212522
EUR,2016-08-31,-0.000133974924560429,-0.000446652902294554
EUR,2016-09-30,-0.000146132272448196,0.00667677380948878
EUR,2016-10-31,-0.000120589573533049,-0.0251986381705371
EUR,2016-11-30,-0.00018004374052437,-0.0346613884934536
EUR,2016-12-30,-0.00161377970545503,-0.00498685647148875
EUR,2017-01-31,-0.000107820199140664,0.02112258770311
EUR,2017-02-28,-0.000148683092882312,-0.0152483573368932
EUR,2017-03-31,-0.00012832440426966,0.00675649443551827
EUR,2017-04-28,-0.000152550314658456,0.0186418908357719
EUR,2017-05-31,-0.000157252131651989,0.0302010763236655
EUR,2017-06-30,-0.00015973894127047,0.0155319188294681
EUR,2017-07-31,-0.000165396657001795,0.0346431374277657
EUR,2017-08-31,-0.000154464927857239,0.00556853683521867
EUR,2017-09-29,-0.00016523853400195,-0.00684479959106978
EUR,2017-10-31,-0.000163096028973317,-0.0132150957282211
EUR,2017-11-30,-0.000225909435057653,0.0202188757199913
EUR,2017-12-29,-0.000192411761762591,0.0111445748041974
EUR,2018-01-31,-0.000174075225804745,0.0331980186632169
EUR,2018-02-28,-0.000232090834064621,-0.0179434484159549
EUR,2018-03-30,-0.000209036526820008,0.00638525599349433
EUR,2018-04-30,-0.000229783581160029,-0.0168161364801929
EUR,2018-05-31,-0.000244876542634043,-0.0367045268689152
EUR,2018-06-29,-0.000221873194541346,0.00120193023437392
EUR,2018-07-31,-0.000234065960856133,0.00197567298497486
EUR,2018-08-31,-0.00222949998293863,-0.00906501983856607
EUR,2018-09-28,-0.00240696391227296,-0.000952790469811169
EUR,2018-10-31,-0.00234477319528798,-0.0285533679381223
EUR,2018-11-30,-0.00317514583246761,-0.00166569445265054
EUR,2018-12-31,-0.00270682721157911,0.00844031243865049
EUR,2019-01-31,-0.00231640854001454,-0.00270682721157911
EUR,2019-02-28,-0.00259767039466247,-0.00893781523078524
EUR,2019-03-29,-0.00252887262817074,-0.016159498865734
EUR,2019-04-30,-0.00272931144844458,-0.00331433047824752
EUR,2019-05-31,-0.00263743293886247,-0.0076970426667524
EUR,2019-06-28,-0.00257040312578248,0.0149495456080382
EUR,2019-07-31,-0.0025181913537787,-0.0230661261103793
EUR,2019-08-30,-0.00236486039300779,-0.0153665232515585
EUR,2019-09-30,-0.00248941037850043,-0.00980781412861114
EUR,2019-10-31,-0.00194202991937743,0.0197623980946715
EUR,2019-11-29,-0.00250440055654759,-0.0138021984257305
EUR,2019-12-31,-0.00192133811163357,0.016045953444773
EUR,2020-01-31,-0.0017749974152518,-0.0145813587400463
EUR,2020-02-28,-0.00193807046524373,-0.00927278266301455
EUR,2020-03-31,-0.00124147872746923,-0.00388337185846279
EUR,2020-04-30,-0.000590919553651556,-0.00489105781654434
FIN,1983-11-30,,
FIN,1983-12-30,,
FIN,1984-01-31,,
FIN,1984-02-29,,
FIN,1984-03-30,,
FIN,1984-04-30,,
FIN,1984-05-31,,
FIN,1984-06-29,,
FIN,1984-07-31,,
FIN,1984-08-31,,
FIN,1984-09-28,,
FIN,1984-10-31,,
FIN,1984-11-30,,
FIN,1984-12-31,,
FIN,1985-01-31,,
FIN,1985-02-28,,
FIN,1985-03-29,,
FIN,1985-04-30,,
FIN,1985-05-31,,
FIN,1985-06-28,,
FIN,1985-07-31,,
FIN,1985-08-30,,
FIN,1985-09-30,,
FIN,1985-10-31,,
FIN,1985-11-29,,
FIN,1985-12-31,,
FIN,1986-01-31,,
FIN,1986-02-28,,
FIN,1986-03-31,,
FIN,1986-04-30,,
FIN,1986-05-30,,
FIN,1986-06-30,,
FIN,1986-07-31,,
FIN,1986-08-29,,
FIN,1986-09-30,,
FIN,1986-10-31,,
FIN,1986-11-28,,
FIN,1986-12-31,,
FIN,1987-01-30,,
FIN,1987-02-27,,
FIN,1987-03-31,,
FIN,1987-04-30,,
FIN,1987-05-29,,
FIN,1987-06-30,,
FIN,1987-07-31,,
FIN,1987-08-31,,
FIN,1987-09-30,,
FIN,1987-10-30,,
FIN,1987-11-30,,
FIN,1987-12-31,,
FIN,1988-01-29,,
FIN,1988-02-29,,
FIN,1988-03-31,,
FIN,1988-04-29,,
FIN,1988-05-31,,
FIN,1988-06-30,,
FIN,1988-07-29,,
FIN,1988-08-31,,
FIN,1988-09-30,,
FIN,1988-10-31,,
FIN,1988-11-30,,
FIN,1988-12-30,,
FIN,1989-01-31,,
FIN,1989-02-28,,
FIN,1989-03-31,,
FIN,1989-04-28,,
FIN,1989-05-31,,
FIN,1989-06-30,,
FIN,1989-07-31,,
FIN,1989-08-31,,
FIN,1989-09-29,,
FIN,1989-10-31,,
FIN,1989-11-30,,
FIN,1989-12-29,,
FIN,1990-01-31,,
FIN,1990-02-28,,
FIN,1990-03-30,,
FIN,1990-04-30,,
FIN,1990-05-31,,
FIN,1990-06-29,,
FIN,1990-07-31,,
FIN,1990-08-31,,
FIN,1990-09-28,,
FIN,1990-10-31,,
FIN,1990-11-30,,
FIN,1990-12-31,,
FIN,1991-01-31,,
FIN,1991-02-28,,
FIN,1991-03-29,,
FIN,1991-04-30,,
FIN,1991-05-31,,
FIN,1991-06-28,,
FIN,1991-07-31,,
FIN,1991-08-30,,
FIN,1991-09-30,,
FIN,1991-10-31,,
FIN,1991-11-29,,
FIN,1991-12-31,,
FIN,1992-01-31,,
FIN,1992-02-28,,
FIN,1992-03-31,,
FIN,1992-04-30,,
FIN,1992-05-29,,
FIN,1992-06-30,,
FIN,1992-07-31,,
FIN,1992-08-31,,
FIN,1992-09-30,,
FIN,1992-10-30,,
FIN,1992-11-30,,
FIN,1992-12-31,,
FIN,1993-01-29,,
FIN,1993-02-26,,
FIN,1993-03-31,,
FIN,1993-04-30,,
FIN,1993-05-31,,
FIN,1993-06-30,,
FIN,1993-07-30,,
FIN,1993-08-31,,
FIN,1993-09-30,,
FIN,1993-10-29,,
FIN,1993-11-30,,
FIN,1993-12-31,,
FIN,1994-01-31,,
FIN,1994-02-28,,
FIN,1994-03-31,,
FIN,1994-04-29,,
FIN,1994-05-31,,
FIN,1994-06-30,,
FIN,1994-07-29,,
FIN,1994-08-31,,
FIN,1994-09-30,,
FIN,1994-10-31,,
FIN,1994-11-30,,
FIN,1994-12-30,,
FIN,1995-01-31,,
FIN,1995-02-28,,
FIN,1995-03-31,,
FIN,1995-04-28,,
FIN,1995-05-31,,
FIN,1995-06-30,,
FIN,1995-07-31,,
FIN,1995-08-31,,
FIN,1995-09-29,,
FIN,1995-10-31,,
FIN,1995-11-30,,
FIN,1995-12-29,,
FIN,1996-01-31,,
FIN,1996-02-29,,
FIN,1996-03-29,,
FIN,1996-04-30,,
FIN,1996-05-31,,
FIN,1996-06-28,,
FIN,1996-07-31,,
FIN,1996-08-30,,
FIN,1996-09-30,,
FIN,1996-10-31,,
FIN,1996-11-29,,
FIN,1996-12-31,,
FIN,1997-01-31,-0.0018552785932454,
FIN,1997-02-28,-0.0020179635363821,-0.0325915598246546
FIN,1997-03-31,-0.00237521400144672,0.0144226282408386
FIN,1997-04-30,-0.00226060536174402,-0.0517728345238283
FIN,1997-05-30,-0.00219124272657631,0.0100953763785514
FIN,1997-06-30,-0.00245767858740314,-0.0127391491892507
FIN,1997-07-31,-0.00216653115373385,-0.0551986558534339
